source;target;edge_type;weight
"Moreau2145_GBOOKSph20";"Moreau2145_GBOOKSph21";"precedence";"1"
"Moreau2145_GBOOKSph21";"Moreau2145_GBOOKSph22";"precedence";"1"
"Moreau2145_GBOOKSph22";"Moreau2145_GBOOKSph23";"precedence";"1"
"Moreau2145_GBOOKSph23";"Moreau2145_GBOOKSph24";"precedence";"1"
"Moreau2145_GBOOKSph24";"Moreau2145_GBOOKSph25";"precedence";"1"
"Moreau2145_GBOOKSph25";"Moreau2145_GBOOKSph26";"precedence";"1"
"Moreau2145_GBOOKSph26";"Moreau2145_GBOOKSph27";"precedence";"1"
"Moreau2145_GBOOKSph27";"Moreau2145_GBOOKSph28";"precedence";"1"
"Moreau2145_GBOOKSph28";"Moreau2145_GBOOKSph29";"precedence";"1"
"Moreau2145_GBOOKSph29";"Moreau2145_GBOOKSph30";"precedence";"1"
"Moreau2145_GBOOKSph30";"Moreau2145_GBOOKSph31";"precedence";"1"
"Moreau2145_GBOOKSph31";"Moreau2145_GBOOKSph32";"precedence";"1"
"Moreau2145_GBOOKSph32";"Moreau2145_GBOOKSph33";"precedence";"1"
"Moreau2145_GBOOKSph33";"Moreau2145_GBOOKSph34";"precedence";"1"
"Moreau2145_GBOOKSph34";"Moreau2145_GBOOKSph35";"precedence";"1"
"Moreau2145_GBOOKSph35";"Moreau2145_GBOOKSph36";"precedence";"1"
"Moreau2145_GBOOKSph36";"Moreau2145_GBOOKSph37";"precedence";"1"
"Moreau2145_GBOOKSph37";"Moreau2145_GBOOKSph38";"precedence";"1"
"Moreau2145_GBOOKSph38";"Moreau2145_GBOOKSph39";"precedence";"1"
"Moreau2145_GBOOKSph39";"Moreau2145_GBOOKSph40";"precedence";"1"
"Moreau2145_GBOOKSph40";"Moreau2145_GBOOKSph41";"precedence";"1"
"Moreau2145_GBOOKSph41";"Moreau2145_GBOOKSph42";"precedence";"1"
"Moreau2145_GBOOKSph42";"Moreau2145_GBOOKSph43";"precedence";"1"
"Moreau2145_GBOOKSph43";"Moreau2145_GBOOKSph44";"precedence";"1"
"Moreau2145_GBOOKSph44";"Moreau2145_GBOOKSph45";"precedence";"1"
"Moreau2145_GBOOKSph45";"Moreau2145_GBOOKSph46";"precedence";"1"
"Moreau2145_GBOOKSph46";"Moreau2145_GBOOKSph47";"precedence";"1"
"Moreau2145_GBOOKSph47";"Moreau2145_GBOOKSph48";"precedence";"1"
"Moreau2145_GBOOKSph48";"Moreau2145_GBOOKSph49";"precedence";"1"
"Moreau2145_GBOOKSph49";"Moreau2145_GBOOKSph50";"precedence";"1"
"Moreau2145_GBOOKSph50";"Moreau2145_GBOOKSph51";"precedence";"1"
"Moreau2145_GBOOKSph51";"Moreau2145_GBOOKSph52";"precedence";"1"
"Moreau2145_GBOOKSph52";"Moreau2145_GBOOKSph53";"precedence";"1"
"Moreau2145_GBOOKSph53";"Moreau2145_GBOOKSph54";"precedence";"1"
"Moreau2172_GBOOKSph0";"Moreau2172_GBOOKSph1";"precedence";"1"
"Moreau2172_GBOOKSph1";"Moreau2172_GBOOKSph2";"precedence";"1"
"Moreau2172_GBOOKSph2";"Moreau2172_GBOOKSph3";"precedence";"1"
"Moreau2172_GBOOKSph3";"Moreau2172_GBOOKSph4";"precedence";"1"
"Moreau2172_GBOOKSph4";"Moreau2172_GBOOKSph5";"precedence";"1"
"Moreau2172_GBOOKSph5";"Moreau2172_GBOOKSph6";"precedence";"1"
"Moreau2172_GBOOKSph6";"Moreau2172_GBOOKSph7";"precedence";"1"
"Moreau2172_GBOOKSph7";"Moreau2172_GBOOKSph8";"precedence";"1"
"Moreau2172_GBOOKSph8";"Moreau2172_GBOOKSph9";"precedence";"1"
"Moreau2159_GBOOKSph0";"Moreau2159_GBOOKSph1";"precedence";"1"
"Moreau2159_GBOOKSph1";"Moreau2159_GBOOKSph2";"precedence";"1"
"Moreau2159_GBOOKSph2";"Moreau2159_GBOOKSph3";"precedence";"1"
"Moreau2159_GBOOKSph3";"Moreau2159_GBOOKSph4";"precedence";"1"
"Moreau2159_GBOOKSph4";"Moreau2159_GBOOKSph5";"precedence";"1"
"Moreau2159_GBOOKSph5";"Moreau2159_GBOOKSph6";"precedence";"1"
"Moreau2159_GBOOKSph6";"Moreau2159_GBOOKSph7";"precedence";"1"
"Moreau2159_GBOOKSph7";"Moreau2159_GBOOKSph8";"precedence";"1"
"Moreau2159_GBOOKSph8";"Moreau2159_GBOOKSph9";"precedence";"1"
"Moreau2159_GBOOKSph9";"Moreau2159_GBOOKSph10";"precedence";"1"
"Moreau2159_GBOOKSph10";"Moreau2159_GBOOKSph11";"precedence";"1"
"Moreau2159_GBOOKSph11";"Moreau2159_GBOOKSph12";"precedence";"1"
"Moreau2159_GBOOKSph12";"Moreau2159_GBOOKSph13";"precedence";"1"
"Moreau2159_GBOOKSph13";"Moreau2159_GBOOKSph14";"precedence";"1"
"Moreau2159_GBOOKSph14";"Moreau2159_GBOOKSph15";"precedence";"1"
"Moreau2124_MAZph0";"Moreau2124_MAZph1";"precedence";"1"
"Moreau2124_MAZph1";"Moreau2124_MAZph2";"precedence";"1"
"Moreau2124_MAZph2";"Moreau2124_MAZph3";"precedence";"1"
"Moreau2124_MAZph3";"Moreau2124_MAZph4";"precedence";"1"
"Moreau2124_MAZph4";"Moreau2124_MAZph5";"precedence";"1"
"Moreau2124_MAZph5";"Moreau2124_MAZph6";"precedence";"1"
"Moreau2124_MAZph6";"Moreau2124_MAZph7";"precedence";"1"
"Moreau2124_MAZph7";"Moreau2124_MAZph8";"precedence";"1"
"Moreau2124_MAZph8";"Moreau2124_MAZph9";"precedence";"1"
"Moreau2124_MAZph9";"Moreau2124_MAZph10";"precedence";"1"
"Moreau2124_MAZph10";"Moreau2124_MAZph11";"precedence";"1"
"Moreau2124_MAZph11";"Moreau2124_MAZph12";"precedence";"1"
"Moreau2124_MAZph12";"Moreau2124_MAZph13";"precedence";"1"
"Moreau2124_MAZph13";"Moreau2124_MAZph14";"precedence";"1"
"Moreau2124_MAZph14";"Moreau2124_MAZph15";"precedence";"1"
"Moreau2124_MAZph15";"Moreau2124_MAZph16";"precedence";"1"
"Moreau2124_MAZph16";"Moreau2124_MAZph17";"precedence";"1"
"Moreau2124_MAZph17";"Moreau2124_MAZph18";"precedence";"1"
"Moreau2124_MAZph18";"Moreau2124_MAZph19";"precedence";"1"
"Moreau2124_MAZph19";"Moreau2124_MAZph20";"precedence";"1"
"Moreau2124_MAZph20";"Moreau2124_MAZph21";"precedence";"1"
"Moreau3154_GBOOKSph0";"Moreau3154_GBOOKSph1";"precedence";"1"
"Moreau3154_GBOOKSph1";"Moreau3154_GBOOKSph2";"precedence";"1"
"Moreau3154_GBOOKSph2";"Moreau3154_GBOOKSph3";"precedence";"1"
"Moreau3154_GBOOKSph3";"Moreau3154_GBOOKSph4";"precedence";"1"
"Moreau3154_GBOOKSph4";"Moreau3154_GBOOKSph5";"precedence";"1"
"Moreau3154_GBOOKSph5";"Moreau3154_GBOOKSph6";"precedence";"1"
"Moreau3154_GBOOKSph6";"Moreau3154_GBOOKSph7";"precedence";"1"
"Moreau3154_GBOOKSph7";"Moreau3154_GBOOKSph8";"precedence";"1"
"Moreau3154_GBOOKSph8";"Moreau3154_GBOOKSph9";"precedence";"1"
"Moreau3154_GBOOKSph9";"Moreau3154_GBOOKSph10";"precedence";"1"
"Moreau3154_GBOOKSph10";"Moreau3154_GBOOKSph11";"precedence";"1"
"Moreau3154_GBOOKSph11";"Moreau3154_GBOOKSph12";"precedence";"1"
"Moreau3154_GBOOKSph12";"Moreau3154_GBOOKSph13";"precedence";"1"
"Moreau3154_GBOOKSph13";"Moreau3154_GBOOKSph14";"precedence";"1"
"Moreau3154_GBOOKSph14";"Moreau3154_GBOOKSph15";"precedence";"1"
"Moreau3154_GBOOKSph15";"Moreau3154_GBOOKSph16";"precedence";"1"
"Moreau3154_GBOOKSph16";"Moreau3154_GBOOKSph17";"precedence";"1"
"Moreau3154_GBOOKSph17";"Moreau3154_GBOOKSph18";"precedence";"1"
"Moreau3154_GBOOKSph18";"Moreau3154_GBOOKSph19";"precedence";"1"
"Moreau3154_GBOOKSph19";"Moreau3154_GBOOKSph20";"precedence";"1"
"Moreau3154_GBOOKSph20";"Moreau3154_GBOOKSph21";"precedence";"1"
"Moreau3154_GBOOKSph21";"Moreau3154_GBOOKSph22";"precedence";"1"
"Moreau3154_GBOOKSph22";"Moreau3154_GBOOKSph23";"precedence";"1"
"Moreau3154_GBOOKSph23";"Moreau3154_GBOOKSph24";"precedence";"1"
"Moreau3154_GBOOKSph24";"Moreau3154_GBOOKSph25";"precedence";"1"
"Moreau3154_GBOOKSph25";"Moreau3154_GBOOKSph26";"precedence";"1"
"Moreau3154_GBOOKSph26";"Moreau3154_GBOOKSph27";"precedence";"1"
"Moreau3154_GBOOKSph27";"Moreau3154_GBOOKSph28";"precedence";"1"
"Moreau3154_GBOOKSph28";"Moreau3154_GBOOKSph29";"precedence";"1"
"Moreau3154_GBOOKSph29";"Moreau3154_GBOOKSph30";"precedence";"1"
"Moreau3154_GBOOKSph30";"Moreau3154_GBOOKSph31";"precedence";"1"
"Moreau3154_GBOOKSph31";"Moreau3154_GBOOKSph32";"precedence";"1"
"Moreau3154_GBOOKSph32";"Moreau3154_GBOOKSph33";"precedence";"1"
"Moreau3154_GBOOKSph33";"Moreau3154_GBOOKSph34";"precedence";"1"
"Moreau3154_GBOOKSph34";"Moreau3154_GBOOKSph35";"precedence";"1"
"Moreau3154_GBOOKSph35";"Moreau3154_GBOOKSph36";"precedence";"1"
"Moreau3154_GBOOKSph36";"Moreau3154_GBOOKSph37";"precedence";"1"
"Moreau3154_GBOOKSph37";"Moreau3154_GBOOKSph38";"precedence";"1"
"Moreau3154_GBOOKSph38";"Moreau3154_GBOOKSph39";"precedence";"1"
"Moreau3163_GBOOKSph0";"Moreau3163_GBOOKSph1";"precedence";"1"
"Moreau3163_GBOOKSph1";"Moreau3163_GBOOKSph2";"precedence";"1"
"Moreau3163_GBOOKSph2";"Moreau3163_GBOOKSph3";"precedence";"1"
"Moreau3163_GBOOKSph3";"Moreau3163_GBOOKSph4";"precedence";"1"
"Moreau3163_GBOOKSph4";"Moreau3163_GBOOKSph5";"precedence";"1"
"Moreau3163_GBOOKSph5";"Moreau3163_GBOOKSph6";"precedence";"1"
"Moreau3163_GBOOKSph6";"Moreau3163_GBOOKSph7";"precedence";"1"
"Moreau3163_GBOOKSph7";"Moreau3163_GBOOKSph8";"precedence";"1"
"Moreau3163_GBOOKSph8";"Moreau3163_GBOOKSph9";"precedence";"1"
"Moreau3163_GBOOKSph9";"Moreau3163_GBOOKSph10";"precedence";"1"
"Moreau3163_GBOOKSph10";"Moreau3163_GBOOKSph11";"precedence";"1"
"Moreau3163_GBOOKSph11";"Moreau3163_GBOOKSph12";"precedence";"1"
"Moreau3163_GBOOKSph12";"Moreau3163_GBOOKSph13";"precedence";"1"
"Moreau3163_GBOOKSph13";"Moreau3163_GBOOKSph14";"precedence";"1"
"Moreau3163_GBOOKSph14";"Moreau3163_GBOOKSph15";"precedence";"1"
"Moreau3163_GBOOKSph15";"Moreau3163_GBOOKSph16";"precedence";"1"
"Moreau3163_GBOOKSph16";"Moreau3163_GBOOKSph17";"precedence";"1"
"Moreau3163_GBOOKSph17";"Moreau3163_GBOOKSph18";"precedence";"1"
"Moreau3180_GBOOKSph0";"Moreau3180_GBOOKSph1";"precedence";"1"
"Moreau3180_GBOOKSph1";"Moreau3180_GBOOKSph2";"precedence";"1"
"Moreau3180_GBOOKSph2";"Moreau3180_GBOOKSph3";"precedence";"1"
"Moreau3180_GBOOKSph3";"Moreau3180_GBOOKSph4";"precedence";"1"
"Moreau3180_GBOOKSph4";"Moreau3180_GBOOKSph5";"precedence";"1"
"Moreau3180_GBOOKSph5";"Moreau3180_GBOOKSph6";"precedence";"1"
"Moreau3180_GBOOKSph6";"Moreau3180_GBOOKSph7";"precedence";"1"
"Moreau3180_GBOOKSph7";"Moreau3180_GBOOKSph8";"precedence";"1"
"Moreau3180_GBOOKSph8";"Moreau3180_GBOOKSph9";"precedence";"1"
"Moreau3180_GBOOKSph9";"Moreau3180_GBOOKSph10";"precedence";"1"
"Moreau3180_GBOOKSph10";"Moreau3180_GBOOKSph11";"precedence";"1"
"Moreau3180_GBOOKSph11";"Moreau3180_GBOOKSph12";"precedence";"1"
"Moreau3180_GBOOKSph12";"Moreau3180_GBOOKSph13";"precedence";"1"
"Moreau3180_GBOOKSph13";"Moreau3180_GBOOKSph14";"precedence";"1"
"Moreau3180_GBOOKSph14";"Moreau3180_GBOOKSph15";"precedence";"1"
"Moreau3180_GBOOKSph15";"Moreau3180_GBOOKSph16";"precedence";"1"
"Moreau3137_MAZph0";"Moreau3137_MAZph1";"precedence";"1"
"Moreau3137_MAZph1";"Moreau3137_MAZph2";"precedence";"1"
"Moreau3137_MAZph2";"Moreau3137_MAZph3";"precedence";"1"
"Moreau3137_MAZph3";"Moreau3137_MAZph4";"precedence";"1"
"Moreau3137_MAZph4";"Moreau3137_MAZph5";"precedence";"1"
"Moreau3137_MAZph5";"Moreau3137_MAZph6";"precedence";"1"
"Moreau3137_MAZph6";"Moreau3137_MAZph7";"precedence";"1"
"Moreau3137_MAZph7";"Moreau3137_MAZph8";"precedence";"1"
"Moreau3137_MAZph8";"Moreau3137_MAZph9";"precedence";"1"
"Moreau3137_MAZph9";"Moreau3137_MAZph10";"precedence";"1"
"Moreau3137_MAZph10";"Moreau3137_MAZph11";"precedence";"1"
"Moreau3137_MAZph11";"Moreau3137_MAZph12";"precedence";"1"
"Moreau3137_MAZph12";"Moreau3137_MAZph13";"precedence";"1"
"Moreau3137_MAZph13";"Moreau3137_MAZph14";"precedence";"1"
"Moreau3137_MAZph14";"Moreau3137_MAZph15";"precedence";"1"
"Moreau3137_MAZph15";"Moreau3137_MAZph16";"precedence";"1"
"Moreau3137_MAZph16";"Moreau3137_MAZph17";"precedence";"1"
"Moreau3137_MAZph17";"Moreau3137_MAZph18";"precedence";"1"
"Moreau3137_MAZph18";"Moreau3137_MAZph19";"precedence";"1"
"Moreau3137_MAZph19";"Moreau3137_MAZph20";"precedence";"1"
"Moreau3137_MAZph20";"Moreau3137_MAZph21";"precedence";"1"
"Moreau3137_MAZph21";"Moreau3137_MAZph22";"precedence";"1"
"Moreau3137_MAZph22";"Moreau3137_MAZph23";"precedence";"1"
"Moreau3137_MAZph23";"Moreau3137_MAZph24";"precedence";"1"
"Moreau3137_MAZph24";"Moreau3137_MAZph25";"precedence";"1"
"Moreau3137_MAZph25";"Moreau3137_MAZph26";"precedence";"1"
"Moreau3137_MAZph26";"Moreau3137_MAZph27";"precedence";"1"
"Moreau3137_MAZph27";"Moreau3137_MAZph28";"precedence";"1"
"Moreau3137_MAZph28";"Moreau3137_MAZph29";"precedence";"1"
"Moreau3137_MAZph29";"Moreau3137_MAZph30";"precedence";"1"
"Moreau3137_MAZph30";"Moreau3137_MAZph31";"precedence";"1"
"Moreau3137_MAZph31";"Moreau3137_MAZph32";"precedence";"1"
"Moreau3137_MAZph32";"Moreau3137_MAZph33";"precedence";"1"
"Moreau3137_MAZph33";"Moreau3137_MAZph34";"precedence";"1"
"Moreau3137_MAZph34";"Moreau3137_MAZph35";"precedence";"1"
"Moreau3137_MAZph35";"Moreau3137_MAZph36";"precedence";"1"
"Moreau3137_MAZph36";"Moreau3137_MAZph37";"precedence";"1"
"Moreau3137_MAZph37";"Moreau3137_MAZph38";"precedence";"1"
"Moreau3137_MAZph38";"Moreau3137_MAZph39";"precedence";"1"
"Moreau3127_MAZph0";"Moreau3127_MAZph1";"precedence";"1"
"Moreau3127_MAZph1";"Moreau3127_MAZph2";"precedence";"1"
"Moreau3127_MAZph2";"Moreau3127_MAZph3";"precedence";"1"
"Moreau3127_MAZph3";"Moreau3127_MAZph4";"precedence";"1"
"Moreau3127_MAZph4";"Moreau3127_MAZph5";"precedence";"1"
"Moreau3127_MAZph5";"Moreau3127_MAZph6";"precedence";"1"
"Moreau3127_MAZph6";"Moreau3127_MAZph7";"precedence";"1"
"Moreau3127_MAZph7";"Moreau3127_MAZph8";"precedence";"1"
"Moreau3127_MAZph8";"Moreau3127_MAZph9";"precedence";"1"
"Moreau3127_MAZph9";"Moreau3127_MAZph10";"precedence";"1"
"Moreau3127_MAZph10";"Moreau3127_MAZph11";"precedence";"1"
"Moreau3127_MAZph11";"Moreau3127_MAZph12";"precedence";"1"
"Moreau3127_MAZph12";"Moreau3127_MAZph13";"precedence";"1"
"Moreau3127_MAZph13";"Moreau3127_MAZph14";"precedence";"1"
"Moreau3127_MAZph14";"Moreau3127_MAZph15";"precedence";"1"
"Moreau3127_MAZph15";"Moreau3127_MAZph16";"precedence";"1"
"Moreau3127_MAZph16";"Moreau3127_MAZph17";"precedence";"1"
"Moreau3127_MAZph17";"Moreau3127_MAZph18";"precedence";"1"
"Moreau3127_MAZph18";"Moreau3127_MAZph19";"precedence";"1"
"Moreau3127_MAZph19";"Moreau3127_MAZph20";"precedence";"1"
"Moreau3127_MAZph20";"Moreau3127_MAZph21";"precedence";"1"
"Moreau3127_MAZph21";"Moreau3127_MAZph22";"precedence";"1"
"Moreau3127_MAZph22";"Moreau3127_MAZph23";"precedence";"1"
"Moreau3127_MAZph23";"Moreau3127_MAZph24";"precedence";"1"
"Moreau3127_MAZph24";"Moreau3127_MAZph25";"precedence";"1"
"Moreau3127_MAZph25";"Moreau3127_MAZph26";"precedence";"1"
"Moreau3127_MAZph26";"Moreau3127_MAZph27";"precedence";"1"
"Moreau3127_MAZph27";"Moreau3127_MAZph28";"precedence";"1"
"Moreau3127_MAZph28";"Moreau3127_MAZph29";"precedence";"1"
"Moreau3127_MAZph29";"Moreau3127_MAZph30";"precedence";"1"
"Moreau3127_MAZph30";"Moreau3127_MAZph31";"precedence";"1"
"Moreau3191_GBOOKSph0";"Moreau3191_GBOOKSph1";"precedence";"1"
"Moreau3191_GBOOKSph1";"Moreau3191_GBOOKSph2";"precedence";"1"
"Moreau3191_GBOOKSph2";"Moreau3191_GBOOKSph3";"precedence";"1"
"Moreau3191_GBOOKSph3";"Moreau3191_GBOOKSph4";"precedence";"1"
"Moreau3191_GBOOKSph4";"Moreau3191_GBOOKSph5";"precedence";"1"
"Moreau3191_GBOOKSph5";"Moreau3191_GBOOKSph6";"precedence";"1"
"Moreau3191_GBOOKSph6";"Moreau3191_GBOOKSph7";"precedence";"1"
"Moreau3191_GBOOKSph7";"Moreau3191_GBOOKSph8";"precedence";"1"
"Moreau3191_GBOOKSph8";"Moreau3191_GBOOKSph9";"precedence";"1"
"Moreau3191_GBOOKSph9";"Moreau3191_GBOOKSph10";"precedence";"1"
"Moreau3191_GBOOKSph10";"Moreau3191_GBOOKSph11";"precedence";"1"
"Moreau3191_GBOOKSph11";"Moreau3191_GBOOKSph12";"precedence";"1"
"Moreau3191_GBOOKSph12";"Moreau3191_GBOOKSph13";"precedence";"1"
"Moreau3191_GBOOKSph13";"Moreau3191_GBOOKSph14";"precedence";"1"
"Moreau3191_GBOOKSph14";"Moreau3191_GBOOKSph15";"precedence";"1"
"Moreau3191_GBOOKSph15";"Moreau3191_GBOOKSph16";"precedence";"1"
"Moreau3191_GBOOKSph16";"Moreau3191_GBOOKSph17";"precedence";"1"
"Moreau3191_GBOOKSph17";"Moreau3191_GBOOKSph18";"precedence";"1"
"Moreau3191_GBOOKSph18";"Moreau3191_GBOOKSph19";"precedence";"1"
"Moreau3191_GBOOKSph19";"Moreau3191_GBOOKSph20";"precedence";"1"
"Moreau3191_GBOOKSph20";"Moreau3191_GBOOKSph21";"precedence";"1"
"Moreau3191_GBOOKSph21";"Moreau3191_GBOOKSph22";"precedence";"1"
"Moreau3191_GBOOKSph22";"Moreau3191_GBOOKSph23";"precedence";"1"
"Moreau3145_GBOOKSph0";"Moreau3145_GBOOKSph1";"precedence";"1"
"Moreau3145_GBOOKSph1";"Moreau3145_GBOOKSph2";"precedence";"1"
"Moreau3145_GBOOKSph2";"Moreau3145_GBOOKSph3";"precedence";"1"
"Moreau3145_GBOOKSph3";"Moreau3145_GBOOKSph4";"precedence";"1"
"Moreau3145_GBOOKSph4";"Moreau3145_GBOOKSph5";"precedence";"1"
"Moreau3145_GBOOKSph5";"Moreau3145_GBOOKSph6";"precedence";"1"
"Moreau3145_GBOOKSph6";"Moreau3145_GBOOKSph7";"precedence";"1"
"Moreau3145_GBOOKSph7";"Moreau3145_GBOOKSph8";"precedence";"1"
"Moreau3145_GBOOKSph8";"Moreau3145_GBOOKSph9";"precedence";"1"
"Moreau3145_GBOOKSph9";"Moreau3145_GBOOKSph10";"precedence";"1"
"Moreau3145_GBOOKSph10";"Moreau3145_GBOOKSph11";"precedence";"1"
"Moreau3145_GBOOKSph11";"Moreau3145_GBOOKSph12";"precedence";"1"
"Moreau3145_GBOOKSph12";"Moreau3145_GBOOKSph13";"precedence";"1"
"Moreau3145_GBOOKSph13";"Moreau3145_GBOOKSph14";"precedence";"1"
"Moreau3145_GBOOKSph14";"Moreau3145_GBOOKSph15";"precedence";"1"
"Moreau3145_GBOOKSph15";"Moreau3145_GBOOKSph16";"precedence";"1"
"Moreau3145_GBOOKSph16";"Moreau3145_GBOOKSph17";"precedence";"1"
"Moreau3145_GBOOKSph17";"Moreau3145_GBOOKSph18";"precedence";"1"
"Moreau3145_GBOOKSph18";"Moreau3145_GBOOKSph19";"precedence";"1"
"Moreau3145_GBOOKSph19";"Moreau3145_GBOOKSph20";"precedence";"1"
"Moreau3145_GBOOKSph20";"Moreau3145_GBOOKSph21";"precedence";"1"
"Moreau3145_GBOOKSph21";"Moreau3145_GBOOKSph22";"precedence";"1"
"Moreau3145_GBOOKSph22";"Moreau3145_GBOOKSph23";"precedence";"1"
"Moreau3145_GBOOKSph23";"Moreau3145_GBOOKSph24";"precedence";"1"
"Moreau3145_GBOOKSph24";"Moreau3145_GBOOKSph25";"precedence";"1"
"Moreau3145_GBOOKSph25";"Moreau3145_GBOOKSph26";"precedence";"1"
"Moreau3145_GBOOKSph26";"Moreau3145_GBOOKSph27";"precedence";"1"
"Moreau3145_GBOOKSph27";"Moreau3145_GBOOKSph28";"precedence";"1"
"Moreau3145_GBOOKSph28";"Moreau3145_GBOOKSph29";"precedence";"1"
"Moreau3145_GBOOKSph29";"Moreau3145_GBOOKSph30";"precedence";"1"
"Moreau3145_GBOOKSph30";"Moreau3145_GBOOKSph31";"precedence";"1"
"Moreau3145_GBOOKSph31";"Moreau3145_GBOOKSph32";"precedence";"1"
"Moreau3145_GBOOKSph32";"Moreau3145_GBOOKSph33";"precedence";"1"
"Moreau3145_GBOOKSph33";"Moreau3145_GBOOKSph34";"precedence";"1"
"Moreau3145_GBOOKSph34";"Moreau3145_GBOOKSph35";"precedence";"1"
"Moreau3145_GBOOKSph35";"Moreau3145_GBOOKSph36";"precedence";"1"
"Moreau3145_GBOOKSph36";"Moreau3145_GBOOKSph37";"precedence";"1"
"Moreau3145_GBOOKSph37";"Moreau3145_GBOOKSph38";"precedence";"1"
"Moreau3145_GBOOKSph38";"Moreau3145_GBOOKSph39";"precedence";"1"
"Moreau3145_GBOOKSph39";"Moreau3145_GBOOKSph40";"precedence";"1"
"Moreau3145_GBOOKSph40";"Moreau3145_GBOOKSph41";"precedence";"1"
"Moreau3145_GBOOKSph41";"Moreau3145_GBOOKSph42";"precedence";"1"
"Moreau3145_GBOOKSph42";"Moreau3145_GBOOKSph43";"precedence";"1"
"Moreau3145_GBOOKSph43";"Moreau3145_GBOOKSph44";"precedence";"1"
"Moreau3145_GBOOKSph44";"Moreau3145_GBOOKSph45";"precedence";"1"
"Moreau3145_GBOOKSph45";"Moreau3145_GBOOKSph46";"precedence";"1"
"Moreau3145_GBOOKSph46";"Moreau3145_GBOOKSph47";"precedence";"1"
"Moreau3145_GBOOKSph47";"Moreau3145_GBOOKSph48";"precedence";"1"
"Moreau3145_GBOOKSph48";"Moreau3145_GBOOKSph49";"precedence";"1"
"Moreau3145_GBOOKSph49";"Moreau3145_GBOOKSph50";"precedence";"1"
"Moreau3145_GBOOKSph50";"Moreau3145_GBOOKSph51";"precedence";"1"
"Moreau3145_GBOOKSph51";"Moreau3145_GBOOKSph52";"precedence";"1"
"Moreau3145_GBOOKSph52";"Moreau3145_GBOOKSph53";"precedence";"1"
"Moreau3145_GBOOKSph53";"Moreau3145_GBOOKSph54";"precedence";"1"
"Moreau3110_GBOOKSph0";"Moreau3110_GBOOKSph1";"precedence";"1"
"Moreau3110_GBOOKSph1";"Moreau3110_GBOOKSph2";"precedence";"1"
"Moreau3110_GBOOKSph2";"Moreau3110_GBOOKSph3";"precedence";"1"
"Moreau3110_GBOOKSph3";"Moreau3110_GBOOKSph4";"precedence";"1"
"Moreau3110_GBOOKSph4";"Moreau3110_GBOOKSph5";"precedence";"1"
"Moreau3110_GBOOKSph5";"Moreau3110_GBOOKSph6";"precedence";"1"
"Moreau3110_GBOOKSph6";"Moreau3110_GBOOKSph7";"precedence";"1"
"Moreau3110_GBOOKSph7";"Moreau3110_GBOOKSph8";"precedence";"1"
"Moreau3110_GBOOKSph8";"Moreau3110_GBOOKSph9";"precedence";"1"
"Moreau3110_GBOOKSph9";"Moreau3110_GBOOKSph10";"precedence";"1"
"Moreau3110_GBOOKSph10";"Moreau3110_GBOOKSph11";"precedence";"1"
"Moreau3162_MAZph0";"Moreau3162_MAZph1";"precedence";"1"
"Moreau3162_MAZph1";"Moreau3162_MAZph2";"precedence";"1"
"Moreau3162_MAZph2";"Moreau3162_MAZph3";"precedence";"1"
"Moreau3162_MAZph3";"Moreau3162_MAZph4";"precedence";"1"
"Moreau3162_MAZph4";"Moreau3162_MAZph5";"precedence";"1"
"Moreau3162_MAZph5";"Moreau3162_MAZph6";"precedence";"1"
"Moreau3162_MAZph6";"Moreau3162_MAZph7";"precedence";"1"
"Moreau3162_MAZph7";"Moreau3162_MAZph8";"precedence";"1"
"Moreau3162_MAZph8";"Moreau3162_MAZph9";"precedence";"1"
"Moreau3162_MAZph9";"Moreau3162_MAZph10";"precedence";"1"
"Moreau3162_MAZph10";"Moreau3162_MAZph11";"precedence";"1"
"Moreau3162_MAZph11";"Moreau3162_MAZph12";"precedence";"1"
"Moreau3162_MAZph12";"Moreau3162_MAZph13";"precedence";"1"
"Moreau3162_MAZph13";"Moreau3162_MAZph14";"precedence";"1"
"Moreau3162_MAZph14";"Moreau3162_MAZph15";"precedence";"1"
"Moreau3162_MAZph15";"Moreau3162_MAZph16";"precedence";"1"
"Moreau3162_MAZph16";"Moreau3162_MAZph17";"precedence";"1"
"Moreau3162_MAZph17";"Moreau3162_MAZph18";"precedence";"1"
"Moreau3162_MAZph18";"Moreau3162_MAZph19";"precedence";"1"
"Moreau3162_MAZph19";"Moreau3162_MAZph20";"precedence";"1"
"Moreau3162_MAZph20";"Moreau3162_MAZph21";"precedence";"1"
"Moreau3177_GBOOKSph0";"Moreau3177_GBOOKSph1";"precedence";"1"
"Moreau3177_GBOOKSph1";"Moreau3177_GBOOKSph2";"precedence";"1"
"Moreau3177_GBOOKSph2";"Moreau3177_GBOOKSph3";"precedence";"1"
"Moreau3177_GBOOKSph3";"Moreau3177_GBOOKSph4";"precedence";"1"
"Moreau3177_GBOOKSph4";"Moreau3177_GBOOKSph5";"precedence";"1"
"Moreau3177_GBOOKSph5";"Moreau3177_GBOOKSph6";"precedence";"1"
"Moreau3177_GBOOKSph6";"Moreau3177_GBOOKSph7";"precedence";"1"
"Moreau3177_GBOOKSph7";"Moreau3177_GBOOKSph8";"precedence";"1"
"Moreau3177_GBOOKSph8";"Moreau3177_GBOOKSph9";"precedence";"1"
